id,product_id,feature,value
4037,1813,Stitching,Cross Stitch
4038,1813,Lens,Ultrasheen Gold
4039,1813,5 Year Warranty,null
4040,1814,5 Year Warranty,null
4041,1815,Frame,DuraResin
4042,1815,Non-GMO,null
4043,1815,Lifetime Guarantee,null
4044,1815,Stitching,Double Stitch
4045,1816,Satisfaction Guaranteed,null
4046,1816,5 Year Warranty,null
4047,1817,Green Leaf Certified,null
4048,1817,Green Leaf Certified,null
4049,1818,Fair Trade Certified,null
4050,1818,Frame,AllLight Composition Resin
4051,1819,Material,FullSupport Hybrid Compound
4052,1820,Satisfaction Guaranteed,null
4053,1820,Material,Armor Weave
4054,1821,Stitching,Double Stitch
4055,1822,Sustainably Sourced,null
4056,1822,Non-GMO,null
4057,1822,Satisfaction Guaranteed,null
4058,1822,Non-GMO,null
4059,1823,Lifetime Guarantee,null
4060,1824,Stitching,Cross Stitch
4061,1824,Green Leaf Certified,null
4062,1824,Satisfaction Guaranteed,null
4063,1825,Lifetime Guarantee,null
4064,1826,Fair Trade Certified,null
4065,1826,Satisfaction Guaranteed,null
4066,1827,Fabric,Wool
4067,1827,Frame,AllLight Composition Resin
4068,1827,Sustainably Sourced,null
4069,1828,Cut,Straight
4070,1828,Fabric,Canvas
4071,1828,Cut,Skinny
4072,1828,Cut,Skinny
4073,1829,Satisfaction Guaranteed,null
4074,1829,Frame,AllLight Composition Resin
4075,1830,Cut,Skinny
4076,1830,5 Year Warranty,null
4077,1830,5 Year Warranty,null
4078,1830,Cut,Skinny
4079,1831,Fabric,100% Cotton
4080,1831,Material,Armor Weave
4081,1831,Non-GMO,null
4082,1832,Buttons,White Resin
4083,1832,Stitching,Double Stitch
4084,1833,Non-GMO,null
4085,1833,Cut,Skinny
4086,1834,Cut,Loose
4087,1834,Fair Trade Certified,null
4088,1835,Buttons,Black Resin
4089,1835,Fair Trade Certified,null
4090,1835,Cut,Loose
4091,1836,Cut,Skinny
4092,1836,Green Leaf Certified,null
4093,1836,Green Leaf Certified,null
4094,1837,Lens,Ultrasheen Silver
4095,1837,Non-GMO,null
4096,1838,5 Year Warranty,null
4097,1838,Material,Control Support Bridge
4098,1838,Lens,Ultrasheen Gold
4099,1839,Frame,AllLight Composition Resin
4100,1840,Sustainably Sourced,null
4101,1840,Fabric,Cashmere
4102,1841,Lens,Ultrasheen Basic
4103,1841,Frame,AllLight Composition Resin
4104,1841,Sustainably Sourced,null
4105,1842,Sustainably Sourced,null
4106,1842,5 Year Warranty,null
4107,1842,Buttons,Brass
4108,1842,Cut,Loose
4109,1843,Lifetime Guarantee,null
4110,1843,Fair Trade Certified,null
4111,1844,Lifetime Guarantee,null
4112,1844,Sustainably Sourced,null
4113,1845,Frame,DuraResin
4114,1845,Lifetime Guarantee,null
4115,1846,Non-GMO,null
4116,1846,Fabric,Cashmere
4117,1847,Fabric,FullControlSkin
4118,1847,Satisfaction Guaranteed,null
4119,1848,Lens,Ultrasheen Silver
4120,1849,Stitching,Cross Stitch
4121,1849,Frame,AllLight Composition Resin
4122,1850,Frame,DuraResin
4123,1850,Cut,Striaght
4124,1851,Fair Trade Certified,null
4125,1851,Stitching,Double Stitch
4126,1852,Green Leaf Certified,null
4127,1853,Cut,Straight
4128,1853,5 Year Warranty,null
4129,1853,Non-GMO,null
4130,1854,5 Year Warranty,null
4131,1854,Material,Armor Weave
4132,1854,Sustainably Sourced,null
4133,1854,Cut,Skinny
4134,1855,Non-GMO,null
4135,1855,Green Leaf Certified,null
4136,1855,Cut,Straight
4137,1856,Stitching,Cross Stitch
4138,1856,Lifetime Guarantee,null
4139,1856,Lens,Ultrasheen Gold
4140,1857,Cut,Loose
4141,1857,Stitching,Double Stitch
4142,1857,Stitching,Double Stitch
4143,1857,5 Year Warranty,null
4144,1858,Fair Trade Certified,null
4145,1858,Green Leaf Certified,null
4146,1859,Lens,Ultrasheen Gold
4147,1859,Buttons,White Resin
4148,1859,Green Leaf Certified,null
4149,1860,Satisfaction Guaranteed,null
4150,1860,Cut,Striaght
4151,1861,Stitching,Cross Stitch
4152,1862,Sustainably Sourced,null
4153,1862,Material,Rubber Mesh
4154,1863,Lifetime Guarantee,null
4155,1863,Material,FullSupport Hybrid Compound
4156,1864,Non-GMO,null
4157,1865,Frame,DuraResin
4158,1865,Non-GMO,null
4159,1865,Cut,Straight
4160,1866,Fabric,Cashmere
4161,1866,Lens,100% UV Protective
4162,1867,Satisfaction Guaranteed,null
4163,1868,Frame,AllLight Composition Resin
4164,1868,Cut,Skinny
4165,1868,Stitching,Double Stitch
4166,1869,5 Year Warranty,null
4167,1869,Fabric,Wool
4168,1869,5 Year Warranty,null
4169,1870,Non-GMO,null
4170,1871,Cut,Loose
4171,1871,Stitching,Cross Stitch
4172,1871,Non-GMO,null
4173,1871,Lens,Ultrasheen Silver
4174,1872,Non-GMO,null
4175,1872,Non-GMO,null
4176,1873,Non-GMO,null
4177,1873,Cut,Skinny
4178,1874,5 Year Warranty,null
4179,1874,Lifetime Guarantee,null
4180,1874,Fabric,Cool Fit
4181,1875,Non-GMO,null
4182,1875,Fair Trade Certified,null
4183,1876,Buttons,Brass
4184,1876,Buttons,Brass
4185,1876,Fabric,Silk
4186,1876,Sustainably Sourced,null
4187,1877,Material,Armor Weave
4188,1877,Frame,DuraResin
4189,1878,Cut,Skinny
4190,1878,5 Year Warranty,null
4191,1878,Cut,Straight
4192,1878,Buttons,Ivory
4193,1879,Material,FullSupport Hybrid Compound
4194,1879,Lifetime Guarantee,null
4195,1880,Buttons,White Resin
4196,1880,Cut,Striaght
4197,1881,Sustainably Sourced,null
4198,1881,Cut,Loose
4199,1881,Buttons,Black Resin
4200,1882,Green Leaf Certified,null
4201,1882,Non-GMO,null
4202,1882,Green Leaf Certified,null
4203,1883,Fair Trade Certified,null
4204,1883,Material,FullSupport Hybrid Compound
4205,1884,Satisfaction Guaranteed,null
4206,1884,Fair Trade Certified,null
4207,1885,Stitching,Cross Stitch
4208,1885,Lifetime Guarantee,null
4209,1885,Green Leaf Certified,null
4210,1886,Lens,Ultrasheen Silver
4211,1886,Sustainably Sourced,null
4212,1886,Stitching,Double Stitch
4213,1887,Fair Trade Certified,null
4214,1888,Buttons,White Resin
4215,1889,Non-GMO,null
4216,1889,Satisfaction Guaranteed,null
4217,1890,Cut,Straight
4218,1890,Cut,Loose
4219,1890,Cut,Skinny
4220,1891,Lifetime Guarantee,null
4221,1891,Lifetime Guarantee,null
4222,1891,Lens,Ultrasheen Silver
4223,1891,Stitching,Cross Stitch
4224,1892,Satisfaction Guaranteed,null
4225,1893,Green Leaf Certified,null
4226,1893,Cut,Straight
4227,1894,Green Leaf Certified,null
4228,1894,Sustainably Sourced,null
4229,1895,Frame,AllLight Composition Resin
4230,1895,Sustainably Sourced,null
4231,1895,Non-GMO,null
4232,1896,Cut,Straight
4233,1896,Non-GMO,null
4234,1897,Green Leaf Certified,null
4235,1897,Frame,DuraResin
4236,1897,5 Year Warranty,null
4237,1898,Satisfaction Guaranteed,null
4238,1898,Green Leaf Certified,null
4239,1899,5 Year Warranty,null
4240,1900,Fair Trade Certified,null
4241,1900,Buttons,Brass
4242,1901,Sustainably Sourced,null
4243,1902,Satisfaction Guaranteed,null
4244,1902,Fabric,FullControlSkin
4245,1903,Lifetime Guarantee,null
4246,1903,Lens,100% UV Protective
4247,1903,Sustainably Sourced,null
4248,1904,Material,FullSupport Hybrid Compound
4249,1904,Stitching,Cross Stitch
4250,1905,Stitching,Double Stitch
4251,1905,Green Leaf Certified,null
4252,1905,Buttons,White Resin
4253,1905,Stitching,Double Stitch
4254,1906,Green Leaf Certified,null
4255,1907,Fabric,Silk
4256,1907,Cut,Skinny
4257,1907,Non-GMO,null
4258,1908,Satisfaction Guaranteed,null
4259,1908,Green Leaf Certified,null
4260,1909,Stitching,Cross Stitch
4261,1910,Lifetime Guarantee,null
4262,1910,Green Leaf Certified,null
4263,1910,Buttons,Blue Resin
4264,1911,5 Year Warranty,null
4265,1911,Green Leaf Certified,null
4266,1911,Material,Control Support Bridge
4267,1912,Non-GMO,null
4268,1912,Cut,Skinny
4269,1912,Fair Trade Certified,null
4270,1913,Sustainably Sourced,null
4271,1913,Satisfaction Guaranteed,null
4272,1913,Lifetime Guarantee,null
4273,1914,Green Leaf Certified,null
4274,1914,Frame,AllLight Composition Resin
4275,1914,Satisfaction Guaranteed,null
4276,1915,Non-GMO,null
4277,1916,Cut,Loose
4278,1916,Satisfaction Guaranteed,null
4279,1916,Cut,Striaght
4280,1917,Buttons,Blue Resin
4281,1917,Cut,Loose
4282,1917,Cut,Loose
4283,1918,Fabric,"80% Cotton, 20% Polyester"
4284,1918,Material,FullSupport Hybrid Compound
4285,1918,Lens,Ultrasheen Basic
4286,1919,Lens,100% UV Protective
4287,1919,Stitching,Cross Stitch
4288,1920,Cut,Skinny
4289,1920,Satisfaction Guaranteed,null
4290,1921,Non-GMO,null
4291,1921,Cut,Skinny
4292,1921,Green Leaf Certified,null
4293,1922,Non-GMO,null
4294,1923,Non-GMO,null
4295,1923,Fair Trade Certified,null
4296,1924,Frame,AllLight Composition Resin
4297,1925,Non-GMO,null
4298,1925,Frame,AllLight Composition Resin
4299,1925,Cut,Skinny
4300,1926,Cut,Striaght
4301,1927,Non-GMO,null
4302,1927,Buttons,Blue Resin
4303,1927,Cut,Loose
4304,1927,Satisfaction Guaranteed,null
4305,1928,Non-GMO,null
4306,1928,5 Year Warranty,null
4307,1928,Material,Rubber Mesh
4308,1929,Non-GMO,null
4309,1929,Material,Control Support Bridge
4310,1930,Non-GMO,null
4311,1931,Buttons,Brass
4312,1931,Sustainably Sourced,null
4313,1931,Green Leaf Certified,null
4314,1932,Buttons,Brass
4315,1932,Satisfaction Guaranteed,null
4316,1933,Satisfaction Guaranteed,null
4317,1933,Stitching,Double Stitch
4318,1934,Green Leaf Certified,null
4319,1935,Green Leaf Certified,null
4320,1935,Lifetime Guarantee,null
4321,1935,Buttons,Blue Resin
4322,1936,Cut,Loose
4323,1936,Fabric,Wool
4324,1936,Fabric,"95% Cotton, 5% Elastic"
4325,1937,Fair Trade Certified,null
4326,1937,Lens,Ultrasheen Silver
4327,1937,Satisfaction Guaranteed,null
4328,1938,Stitching,Cross Stitch
4329,1938,Buttons,Blue Resin
4330,1939,Fair Trade Certified,null
4331,1939,5 Year Warranty,null
4332,1940,Green Leaf Certified,null
4333,1941,Frame,DuraResin
4334,1941,Satisfaction Guaranteed,null
4335,1941,Stitching,Double Stitch
4336,1942,Fair Trade Certified,null
4337,1943,Frame,DuraResin
4338,1943,Green Leaf Certified,null
4339,1943,Fabric,Wool
4340,1944,Stitching,Double Stitch
4341,1944,Lifetime Guarantee,null
4342,1945,Green Leaf Certified,null
4343,1945,Lifetime Guarantee,null
4344,1945,Cut,Skinny
4345,1945,Cut,Skinny
4346,1946,Satisfaction Guaranteed,null
4347,1947,Stitching,Double Stitch
4348,1947,Lifetime Guarantee,null
4349,1947,Material,Rubber Mesh
4350,1947,Material,FullControl Skin
4351,1948,Sustainably Sourced,null
4352,1948,Satisfaction Guaranteed,null
4353,1949,Green Leaf Certified,null
4354,1949,Lifetime Guarantee,null
4355,1950,Frame,DuraResin
4356,1950,Fabric,FullControlSkin
4357,1950,Cut,Straight
4358,1951,Stitching,Cross Stitch
4359,1952,Non-GMO,null
4360,1952,Cut,Striaght
4361,1952,Fair Trade Certified,null
4362,1953,Non-GMO,null
4363,1953,Sustainably Sourced,null
4364,1954,Stitching,Double Stitch
4365,1954,Cut,Straight
4366,1954,Lifetime Guarantee,null
4367,1954,Cut,Skinny
4368,1955,Material,Control Support Bridge
4369,1955,Lens,Ultrasheen Gold
4370,1956,Cut,Skinny
4371,1957,Fair Trade Certified,null
4372,1958,Fabric,Canvas
4373,1959,Frame,DuraResin
4374,1959,Fabric,Canvas
4375,1960,Buttons,Ivory
4376,1961,Sustainably Sourced,null
4377,1961,Cut,Skinny
4378,1962,Non-GMO,null
4379,1962,Cut,Straight
4380,1962,Frame,DuraResin
4381,1963,Cut,Skinny
4382,1963,Buttons,Ivory
4383,1964,Green Leaf Certified,null
4384,1964,Fair Trade Certified,null
4385,1964,Sustainably Sourced,null
4386,1965,Frame,AllLight Composition Resin
4387,1965,Cut,Loose
4388,1965,Lens,Ultrasheen Silver
4389,1965,Green Leaf Certified,null
4390,1966,Material,Armor Weave
4391,1966,Non-GMO,null
4392,1966,Lifetime Guarantee,null
4393,1966,Buttons,Blue Resin
4394,1967,Sustainably Sourced,null
4395,1967,Satisfaction Guaranteed,null
4396,1967,Fair Trade Certified,null
4397,1967,Lens,Ultrasheen Silver
4398,1968,Non-GMO,null
4399,1968,Cut,Skinny
4400,1969,Sustainably Sourced,null
4401,1969,Fair Trade Certified,null
4402,1969,Fabric,Canvas
4403,1969,Fabric,Cool Fit
4404,1970,Stitching,Double Stitch
4405,1970,Non-GMO,null
4406,1970,Green Leaf Certified,null
4407,1971,Fabric,100% Cotton
4408,1971,Material,FullSupport Hybrid Compound
4409,1972,Non-GMO,null
4410,1972,Cut,Skinny
4411,1972,Lifetime Guarantee,null
4412,1973,Non-GMO,null
4413,1973,Non-GMO,null
4414,1974,Satisfaction Guaranteed,null
4415,1974,Fabric,Cool Fit
4416,1975,Non-GMO,null
4417,1975,Cut,Skinny
4418,1976,Satisfaction Guaranteed,null
4419,1976,Material,Control Support Bridge
4420,1976,Lifetime Guarantee,null
4421,1977,Frame,AllLight Composition Resin
4422,1977,Green Leaf Certified,null
4423,1977,Sustainably Sourced,null
4424,1978,Fair Trade Certified,null
4425,1979,5 Year Warranty,null
4426,1980,Sustainably Sourced,null
4427,1981,Green Leaf Certified,null
4428,1981,Cut,Skinny
4429,1981,Stitching,Cross Stitch
4430,1982,Lifetime Guarantee,null
4431,1983,Cut,Straight
4432,1984,Lens,Ultrasheen Basic
4433,1984,Fabric,Cashmere
4434,1984,Lens,Ultrasheen Basic
4435,1985,Cut,Loose
4436,1985,Green Leaf Certified,null
4437,1986,Satisfaction Guaranteed,null
4438,1986,Satisfaction Guaranteed,null
4439,1986,Buttons,Blue Resin
4440,1987,Sustainably Sourced,null
4441,1988,Stitching,Cross Stitch
4442,1988,Lens,Ultrasheen Silver
4443,1989,Green Leaf Certified,null
4444,1990,Non-GMO,null
4445,1990,Fair Trade Certified,null
4446,1991,Sustainably Sourced,null
4447,1991,Fair Trade Certified,null
4448,1991,Non-GMO,null
4449,1992,Buttons,Brass
4450,1992,Lens,Ultrasheen Gold
4451,1992,Non-GMO,null
4452,1993,Frame,DuraResin
4453,1994,Stitching,Cross Stitch
4454,1994,Buttons,Ivory
4455,1994,Buttons,White Resin
4456,1995,Material,FullSupport Hybrid Compound
4457,1996,Material,Armor Weave
4458,1997,Stitching,Double Stitch
4459,1998,Stitching,Double Stitch
4460,1999,Non-GMO,null
4461,1999,Non-GMO,null
4462,1999,Lens,100% UV Protective
4463,2000,Lens,Ultrasheen Gold
4464,2000,Non-GMO,null
4465,2001,Lifetime Guarantee,null
4466,2001,Green Leaf Certified,null
4467,2001,5 Year Warranty,null
4468,2002,Fabric,Silk
4469,2002,Lens,Ultrasheen Gold
4470,2003,Material,FullSupport Hybrid Compound
4471,2003,Fabric,Silk
4472,2004,Fair Trade Certified,null
4473,2004,Fair Trade Certified,null
4474,2005,Lifetime Guarantee,null
4475,2005,Material,FullControl Skin
4476,2006,Cut,Loose
4477,2006,Frame,AllLight Composition Resin
4478,2006,Non-GMO,null
4479,2007,5 Year Warranty,null
4480,2007,Cut,Striaght
4481,2008,Non-GMO,null
4482,2008,Fair Trade Certified,null
4483,2008,Sustainably Sourced,null
4484,2009,Cut,Loose
4485,2010,Stitching,Double Stitch
4486,2010,Stitching,Cross Stitch
4487,2011,Cut,Loose
4488,2011,Lens,Ultrasheen Basic
4489,2012,Lens,Ultrasheen Silver
4490,2012,Green Leaf Certified,null
4491,2013,Stitching,Cross Stitch
4492,2013,Cut,Skinny
4493,2013,Fair Trade Certified,null
4494,2014,Lifetime Guarantee,null
4495,2014,Stitching,Cross Stitch
4496,2014,Non-GMO,null
4497,2015,Cut,Loose
4498,2015,Green Leaf Certified,null
4499,2015,Material,FullSupport Hybrid Compound
4500,2016,Cut,Skinny
4501,2017,Sustainably Sourced,null
4502,2018,Stitching,Double Stitch
4503,2018,5 Year Warranty,null
4504,2019,Fabric,Wool
4505,2019,Green Leaf Certified,null
4506,2020,Fair Trade Certified,null
4507,2020,5 Year Warranty,null
4508,2021,Buttons,Brass
4509,2021,Lens,Ultrasheen Silver
4510,2022,Fabric,"95% Cotton, 5% Elastic"
4511,2022,Lens,Ultrasheen Basic
4512,2022,Cut,Skinny
4513,2023,Buttons,White Resin
4514,2024,Satisfaction Guaranteed,null
4515,2024,Fair Trade Certified,null
4516,2025,Green Leaf Certified,null
4517,2025,Stitching,Double Stitch
4518,2025,Cut,Skinny
4519,2026,Non-GMO,null
4520,2026,Sustainably Sourced,null
4521,2026,Sustainably Sourced,null
4522,2027,Fabric,"95% Cotton, 5% Elastic"
4523,2027,Lifetime Guarantee,null
4524,2027,Green Leaf Certified,null
4525,2027,Satisfaction Guaranteed,null
4526,2028,Green Leaf Certified,null
4527,2029,Fabric,"80% Cotton, 20% Polyester"
4528,2029,5 Year Warranty,null
4529,2030,Lifetime Guarantee,null
4530,2030,Fabric,Wool
4531,2031,Satisfaction Guaranteed,null
4532,2032,Cut,Skinny
4533,2033,Non-GMO,null
4534,2034,Cut,Striaght
4535,2034,Satisfaction Guaranteed,null
4536,2034,Buttons,White Resin
4537,2035,Cut,Loose
4538,2036,Lens,Ultrasheen Silver
4539,2036,Fabric,Canvas
4540,2037,Material,FullControl Skin
4541,2037,Non-GMO,null
4542,2037,Fabric,Canvas
4543,2038,Lifetime Guarantee,null
4544,2039,Buttons,Blue Resin
4545,2039,Non-GMO,null
4546,2040,Fair Trade Certified,null
4547,2040,Green Leaf Certified,null
4548,2040,Material,FullControl Skin
4549,2041,Fabric,100% Cotton
4550,2041,Buttons,Blue Resin
4551,2041,Fabric,Wool
4552,2042,Material,FullSupport Hybrid Compound
4553,2042,Lens,Ultrasheen Basic
4554,2042,Green Leaf Certified,null
4555,2042,Fabric,Cashmere
4556,2043,Sustainably Sourced,null
4557,2043,5 Year Warranty,null
4558,2043,Frame,AllLight Composition Resin
4559,2044,Cut,Skinny
4560,2044,Fair Trade Certified,null
4561,2045,Non-GMO,null
4562,2046,Fair Trade Certified,null
4563,2046,Fabric,Cool Fit
4564,2046,5 Year Warranty,null
4565,2047,Lens,Ultrasheen Gold
4566,2047,Non-GMO,null
4567,2048,Cut,Loose
4568,2049,5 Year Warranty,null
4569,2050,Green Leaf Certified,null
4570,2050,Green Leaf Certified,null
4571,2051,Material,Rubber Mesh
4572,2051,Stitching,Double Stitch
4573,2051,Fabric,"80% Cotton, 20% Polyester"
4574,2052,Fair Trade Certified,null
4575,2052,Cut,Striaght
4576,2052,Fair Trade Certified,null
4577,2052,5 Year Warranty,null
4578,2053,Lens,Ultrasheen Gold
4579,2053,Lens,100% UV Protective
4580,2054,Non-GMO,null
4581,2054,Green Leaf Certified,null
4582,2055,Satisfaction Guaranteed,null
4583,2055,Green Leaf Certified,null
4584,2056,Green Leaf Certified,null
4585,2056,Cut,Loose
4586,2057,5 Year Warranty,null
4587,2058,Stitching,Cross Stitch
4588,2058,Fabric,100% Cotton
4589,2058,Lens,Ultrasheen Silver
4590,2059,Frame,DuraResin
4591,2060,Frame,AllLight Composition Resin
4592,2060,Material,Rubber Mesh
4593,2061,Material,Armor Weave
4594,2061,Stitching,Cross Stitch
4595,2061,Fair Trade Certified,null
4596,2062,Lifetime Guarantee,null
4597,2063,5 Year Warranty,null
4598,2063,Lifetime Guarantee,null
4599,2063,Satisfaction Guaranteed,null
4600,2064,Buttons,Brass
4601,2065,Non-GMO,null
4602,2065,Non-GMO,null
4603,2066,Buttons,White Resin
4604,2067,Lens,Ultrasheen Silver
4605,2067,Non-GMO,null
4606,2067,Sustainably Sourced,null
4607,2068,Cut,Loose
4608,2068,Lens,Ultrasheen Gold
4609,2069,Lens,Ultrasheen Basic
4610,2069,Green Leaf Certified,null
4611,2070,Fair Trade Certified,null
4612,2070,Fair Trade Certified,null
4613,2070,Material,Armor Weave
4614,2071,Fair Trade Certified,null
4615,2071,Fair Trade Certified,null
4616,2071,Cut,Loose
4617,2071,5 Year Warranty,null
4618,2072,Cut,Loose
4619,2072,Fabric,Wool
4620,2073,Green Leaf Certified,null
4621,2073,Fabric,Canvas
4622,2074,Cut,Skinny
4623,2074,Buttons,Black Resin
4624,2075,Fabric,Wool
4625,2075,5 Year Warranty,null
4626,2075,Material,Control Support Bridge
4627,2076,Lens,Ultrasheen Gold
4628,2076,Cut,Straight
4629,2077,5 Year Warranty,null
4630,2077,Satisfaction Guaranteed,null
4631,2078,Non-GMO,null
4632,2078,Non-GMO,null
4633,2079,Lens,Ultrasheen Silver
4634,2080,5 Year Warranty,null
4635,2080,Fair Trade Certified,null
4636,2081,Frame,DuraResin
4637,2082,Lens,Ultrasheen Basic
4638,2083,Fair Trade Certified,null
4639,2083,Satisfaction Guaranteed,null
4640,2083,Cut,Straight
4641,2084,Non-GMO,null
4642,2085,Material,FullSupport Hybrid Compound
4643,2085,Green Leaf Certified,null
4644,2086,Sustainably Sourced,null
4645,2086,Fabric,FullControlSkin
4646,2086,Satisfaction Guaranteed,null
4647,2087,Non-GMO,null
4648,2088,Satisfaction Guaranteed,null
4649,2088,Fair Trade Certified,null
4650,2089,Lifetime Guarantee,null
4651,2089,Green Leaf Certified,null
4652,2090,Fabric,Cashmere
4653,2090,Non-GMO,null
4654,2090,5 Year Warranty,null
4655,2090,Non-GMO,null
4656,2091,Non-GMO,null
4657,2091,Green Leaf Certified,null
4658,2092,Cut,Loose
4659,2092,Fair Trade Certified,null
4660,2092,Cut,Skinny
4661,2093,Lifetime Guarantee,null
4662,2093,Non-GMO,null
4663,2093,Green Leaf Certified,null
4664,2094,Green Leaf Certified,null
4665,2095,Cut,Striaght
4666,2095,Lens,100% UV Protective
4667,2095,Satisfaction Guaranteed,null
4668,2095,Non-GMO,null
4669,2096,Cut,Skinny
4670,2096,Lifetime Guarantee,null
4671,2097,Lens,Ultrasheen Gold
4672,2097,Frame,AllLight Composition Resin
4673,2097,Green Leaf Certified,null
4674,2098,5 Year Warranty,null
4675,2098,Fair Trade Certified,null
4676,2098,Satisfaction Guaranteed,null
4677,2099,Stitching,Double Stitch
4678,2099,Stitching,Cross Stitch
4679,2100,Sustainably Sourced,null
4680,2100,Lens,Ultrasheen Gold
4681,2100,Buttons,White Resin
4682,2100,Satisfaction Guaranteed,null
4683,2101,Stitching,Cross Stitch
4684,2101,Lifetime Guarantee,null
4685,2101,Cut,Loose
4686,2102,Sustainably Sourced,null
4687,2103,Green Leaf Certified,null
4688,2103,Lifetime Guarantee,null
4689,2103,5 Year Warranty,null
4690,2104,Lens,Ultrasheen Basic
4691,2104,Lifetime Guarantee,null
4692,2105,Frame,DuraResin
